brand,marketing_name,model_codes,platform,device_type,release_year,esim_support,esim_conditions,dual_sim,max_esim_profiles,os_min_version,os_max_version,ru_market,source_url,confidence,notes
samsung,Galaxy A26,,android,phone,2024,no,,,,14.0,14,official,,high,
samsung,Galaxy A26 5G,SM-A266B,android,phone,2024,conditional,"region:EU/IN=yes;global=no",physical+esim,,14.0,14,official,,medium,eSIM limited to specific regions
samsung,Galaxy A30,,android,phone,2019,n/a,,,,9.0,11,official,,high,Out of task scope (released before 2020)
samsung,Galaxy A30s,,android,phone,2019,n/a,,,,9.0,11,official,,high,Out of task scope (released before 2020)
samsung,Galaxy A31,,android,phone,2020,no,,,,10.0,13,official,,high,
samsung,Galaxy A32,,android,phone,2021,no,,,,11.0,13,official,,high,
samsung,Galaxy A32 5G,SM-A326B,android,phone,2021,conditional,"region:EU/IN=yes;global=no",physical+esim,,11.0,14,official,,medium,eSIM limited to specific regions
samsung,Galaxy A33,,android,phone,2022,no,,,,12.0,14,official,,high,
samsung,Galaxy A34,,android,phone,2023,no,,,,13.0,14,official,,high,
samsung,Galaxy A35,,android,phone,2024,no,,,,14.0,14,official,,high,
samsung,Galaxy A50,,android,phone,2019,n/a,,,,9.0,11,official,,high,Out of task scope (released before 2020)
samsung,Galaxy A50s,,android,phone,2019,n/a,,,,9.0,11,official,,high,Out of task scope (released before 2020)
samsung,Galaxy A51,,android,phone,2019,n/a,,,,10.0,13,official,,high,Out of task scope (released before 2020)
samsung,Galaxy A51 5G,,android,phone,2020,no,,,,10.0,13,official,,high,
samsung,Galaxy A52,,android,phone,2021,no,,,,11.0,14,official,,high,
samsung,Galaxy A52 5G,SM-A526B,android,phone,2021,conditional,"region:EU/IN=yes;global=no",physical+esim,,11.0,14,official,,medium,eSIM limited to specific regions
samsung,Galaxy A52s 5G,SM-A528B,android,phone,2021,conditional,"region:EU/IN=yes;global=no",physical+esim,,11.0,14,official,,medium,eSIM limited to specific regions
samsung,Galaxy A53,,android,phone,2022,no,,,,12.0,14,official,,high,
samsung,Galaxy A54,,android,phone,2023,no,,,,13.0,14,official,,high,
samsung,Galaxy A55,,android,phone,2024,no,,,,14.0,14,official,,high,
samsung,Galaxy A70,,android,phone,2019,n/a,,,,9.0,11,official,,high,Out of task scope (released before 2020)
samsung,Galaxy A71,,android,phone,2019,n/a,,,,10.0,13,official,,high,Out of task scope (released before 2020)
samsung,Galaxy A72,,android,phone,2021,no,,,,11.0,14,official,,high,
samsung,Galaxy A73,,android,phone,2022,no,,,,12.0,14,official,,high,end
