brand,marketing_name,model_codes,platform,device_type,release_year,esim_support,esim_conditions,dual_sim,max_esim_profiles,os_min_version,os_max_version,ru_market,source_url,confidence,notes
realme,C25s,RMX3195,android,phone,2021,no,,none,,11,,official,,high,
realme,C25Y,RMX3269,android,phone,2021,no,,none,,11,,official,,high,
realme,C30,RMX3581,android,phone,2022,no,,none,,11,,official,,high,
realme,C30s,RMX3690,android,phone,2022,no,,none,,12,,official,,high,
realme,C31,RMX3501,android,phone,2022,no,,none,,11,,official,,high,
realme,C33,RMX3624,android,phone,2022,no,,none,,12,,official,,high,
realme,C35,RMX3511,android,phone,2022,no,,none,,11,,official,,high,
realme,C51,RMX3830,android,phone,2023,no,,none,,13,,official,,high,
realme,C53,RMX3760,android,phone,2023,no,,none,,13,,official,,high,
realme,C55,RMX3710,android,phone,2023,no,,none,,13,,official,,high,
realme,C63,RMX3939,android,phone,2024,no,,none,,14,,official,,high,
realme,C65,RMX3910,android,phone,2024,no,,none,,14,,official,,high,
realme,C67,RMX3890,android,phone,2023,no,,none,,14,,official,,high,
realme,Narzo 10,RMX2002,android,phone,2020,no,,none,,10,,parallel,,high,
realme,Narzo 10A,RMX2020,android,phone,2020,no,,none,,10,,parallel,,high,
realme,Narzo 20,RMX2193,android,phone,2020,no,,none,,10,,parallel,,high,
realme,Narzo 20A,RMX2050,android,phone,2020,no,,none,,10,,parallel,,high,
realme,Narzo 20 Pro,RMX2161,android,phone,2020,no,,none,,10,,parallel,,high,
realme,Narzo 30,RMX2156,android,phone,2021,no,,none||,,11,,parallel,,high,
realme,Narzo 30 5G,RMX3242,android,phone,2021,no,,none,,11,,parallel,,high,
realme,Narzo 30 Pro 5G,RMX2117,android,phone,2021,no,,none,,10,,parallel,,high,
realme,Narzo 50,RMX3561,android,phone,2022,no,,none,,11,,official,,high,
realme,Narzo 50A,RMX3430,android,phone,2021,no,,none,,11,,official,,high,
realme,Narzo 50i,RMX3231,android,phone,2021,no,,none,,11,,official,,high,
realme,Narzo 50 Pro 5G,RMX3396,android,phone,2022,no,,none,,12,,parallel,,high,
realme,Narzo 60 5G,RMX3750,android,phone,2023,no,,none,,13,,parallel,,high,
realme,Narzo 60 Pro 5G,RMX3771,android,phone,2023,no,,none,,13,,parallel,,high,
realme,Narzo 70 Pro 5G,RMX3868,android,phone,2024,no,,none,,14,,parallel,,high,
realme,Narzo 70 5G,RMX3869,android,phone,2024,no,,none,,14,,parallel,,high,
realme,Narzo 70x 5G,RMX3940,android,phone,2024,no,,none,,14,,parallel,,high,
realme,Narzo 70 Turbo 5G,RMX5003,android,phone,2024,no,,none,,14,,parallel,,high,
realme,Narzo N53,RMX3761,android,phone,2023,no,,none,,13,,official,,high,
realme,Narzo N55,RMX3710,android,phone,2023,no,,none,,13,,parallel,,high,
realme,Narzo N63,RMX3939,android,phone,2024,no,,none,,14,,parallel,,high,
realme,Narzo N65 5G,RMX3997,android,phone,2024,no,,none,,14,,parallel,,high,
realme,13 5G,RMX3921,android,phone,2024,no,,none,,14,,official,,high,
realme,13+ 5G,RMX5000,android,phone,2024,no,,none,,14,,official,,high,
realme,13 Pro 5G,RMX3988,android,phone,2024,no,,none,,14,,official,,high,
realme,13 Pro+ 5G,RMX3920,android,phone,2024,no,,none,,14,,official,,high,
realme,14 Pro 5G,RMX5008,android,phone,2025,no,,none,,15,,official,,high,
realme,14 Pro+ 5G,RMX5009,android,phone,2025,no,,none,,15,,official,,high,
realme,GT 7 Pro,RMX5010,android,phone,2024,conditional,region:GLOBAL=physical+esim;region:CN=none,physical+esim,1,15,,official,,high,
realme,C61,RMX3930,android,phone,2024,no,,none,,14,,official,,high,
realme,C63 5G,RMX3950,android,phone,2024,no,,none,,14,,parallel,,high,
realme,C75,RMX3941,android,phone,2024,no,,none,,14,,official,,high,
