brand,marketing_name,model_codes,platform,device_type,release_year,esim_support,esim_conditions,dual_sim,max_esim_profiles,os_min_version,os_max_version,ru_market,source_url,confidence,notes
Xiaomi,Redmi Note 10 Pro 5G,M2104K10AC,android,phone,2021,no,,,,11.0,13.0,official,,high,
Xiaomi,Redmi Note 10 JE,XIG02,android,phone,2021,no,,,,11.0,13.0,none,,high,
Xiaomi,Redmi Note 10T,A101XM,android,phone,2022,conditional,region:JP=yes;region:GLOBAL=no,physical+esim,1,11.0,13.0,none,,high,Japanese version supports eSIM
Xiaomi,Redmi Note 11,"2201117TL, 2201117TG",android,phone,2022,no,,,,11.0,13.0,official,,high,
Xiaomi,Redmi Note 11S,"2201117SG, 2201117SI",android,phone,2022,no,,,,11.0,13.0,official,,high,
Xiaomi,Redmi Note 11S 5G,22031116BG,android,phone,2022,no,,,,11.0,13.0,official,,high,
Xiaomi,Redmi Note 11 5G,21091116AC,android,phone,2021,no,,,,11.0,13.0,official,,high,
Xiaomi,Redmi Note 11 4G,21121119SC,android,phone,2021,no,,,,11.0,13.0,official,,high,
Xiaomi,Redmi Note 11T 5G,21091116AI,android,phone,2021,no,,,,11.0,13.0,none,,high,
Xiaomi,Redmi Note 11 Pro,"2201116TG, 2201116TI",android,phone,2022,no,,,,11.0,13.0,official,,high,
Xiaomi,Redmi Note 11 Pro 5G,2201116SG,android,phone,2022,no,,,,11.0,13.0,official,,high,
Xiaomi,Redmi Note 11 Pro+,"21091116UG, 21091116UC",android,phone,2021,no,,,,11.0,13.0,official,,high,
Xiaomi,Redmi Note 11E,22041219C,android,phone,2022,no,,,,11.0,13.0,parallel,,high,
Xiaomi,Redmi Note 11E Pro,2201116SC,android,phone,2022,no,,,,11.0,13.0,parallel,,high,
Xiaomi,Redmi Note 11T Pro,22041216C,android,phone,2022,no,,,,12.0,14.0,parallel,,high,
Xiaomi,Redmi Note 11T Pro+,22041216UC,android,phone,2022,no,,,,12.0,14.0,parallel,,high,
Xiaomi,Redmi Note 11 SE,22087RA4DI,android,phone,2022,no,,,,11.0,13.0,parallel,,high,
Xiaomi,Redmi Note 12,"23021RAAEG, 23021RAAEC",android,phone,2023,no,,,,13.0,14.0,official,,high,
Xiaomi,Redmi Note 12 5G,"22111117TG, 22111117I",android,phone,2022,no,,,,12.0,14.0,official,,high,
Xiaomi,Redmi Note 12S,23030RAC7Y,android,phone,2023,no,,,,13.0,14.0,official,,high,
Xiaomi,Redmi Note 12 Pro,"22101316G, 22101316I",android,phone,2022,no,,,,12.0,14.0,official,,high,
Xiaomi,Redmi Note 12 Pro 4G,2209116AG,android,phone,2023,no,,,,11.0,13.0,official,,high,
Xiaomi,Redmi Note 12 Pro+,"22101316UG, 22101316UCP",android,phone,2022,no,,,,12.0,14.0,official,,high,
Xiaomi,Redmi Note 12 Discovery Edition,22101316C,android,phone,2022,no,,,,12.0,14.0,none,,high,
Xiaomi,Redmi Note 12 Speed,22127RK46C,android,phone,2022,no,,,,12.0,14.0,parallel,,high,
Xiaomi,Redmi Note 12 Turbo,23049RAD8C,android,phone,2023,no,,,,13.0,14.0,parallel,,high,
Xiaomi,Redmi Note 12T Pro,23054RA19C,android,phone,2023,no,,,,13.0,14.0,parallel,,high,
Xiaomi,Redmi Note 12R,23076RA4BC,android,phone,2023,no,,,,13.0,14.0,parallel,,high,
Xiaomi,Redmi Note 12R Pro,23053RN02C,android,phone,2023,no,,,,13.0,14.0,parallel,,high,
Xiaomi,Redmi Note 13,23124RA7EO,android,phone,2024,no,,,,13.0,14.0,official,,high,
Xiaomi,Redmi Note 13 5G,2312DRAABG,android,phone,2023,no,,,,13.0,14.0,official,,high,
Xiaomi,Redmi Note 13 Pro,23117RA68G,android,phone,2024,no,,,,13.0,14.0,official,,high,
Xiaomi,Redmi Note 13 Pro 5G,"2312DRA50G, 2312DRA50I",android,phone,2023,conditional,region:GLOBAL=yes;region:CN=no;region:IN=no,physical+esim,1,13.0,14.0,official,,high,Global version supports eSIM
Xiaomi,Redmi Note 13 Pro+,"23090RA98G, 23090RA98I",android,phone,2023,conditional,region:GLOBAL=yes;region:CN=no;region:IN=no,physical+esim,1,13.0,14.0,official,,high,Global version supports eSIM
Xiaomi,Redmi Note 13R,24056RN04C,android,phone,2024,no,,,,14.0,14.0,parallel,,high,
Xiaomi,Redmi Note 13R Pro,23113RKC6C,android,phone,2023,no,,,,13.0,14.0,parallel,,high,
Xiaomi,Redmi Note 14,,android,phone,2024,unknown,,,,14.0,,unknown,,medium,
Xiaomi,Redmi Note 14 Pro,24090RA29C,android,phone,2024,conditional,region:GLOBAL=yes;region:CN=no,physical+esim,1,14.0,14.0,parallel,,medium,
Xiaomi,Redmi Note 14 Pro+,24115RA8EC,android,phone,2024,conditional,region:GLOBAL=yes;region:CN=no,physical+esim,1,14.0,14.0,parallel,,medium,
