brand,marketing_name,model_codes,platform,device_type,release_year,esim_support,esim_conditions,dual_sim,max_esim_profiles,os_min_version,os_max_version,ru_market,source_url,confidence,notes
iQOO,iQOO 9,V2171A,android,phone,2022,no,,none,,12,14,none,,high,
iQOO,iQOO 9 Pro,V2172A,android,phone,2022,no,,none,,12,14,none,,high,
iQOO,iQOO 10,V2217A,android,phone,2022,no,,none,,12,14,none,,high,
iQOO,iQOO 10 Pro,V2218A,android,phone,2022,no,,none,,12,14,none,,high,
iQOO,iQOO 11,V2243A,android,phone,2022,no,,none,,13,14,parallel,,high,
iQOO,iQOO 11 Pro,V2254A,android,phone,2022,no,,none,,13,14,none,,high,
iQOO,iQOO 12,V2307A,android,phone,2023,no,,none,,14,14,parallel,,high,
iQOO,iQOO 12 Pro,V2309A,android,phone,2023,no,,none,,14,14,none,,high,
iQOO,iQOO Neo3 5G,V1981A,android,phone,2020,no,,none,,10,12,none,,high,
iQOO,iQOO Neo5,V2055A,android,phone,2021,no,,none,,11,13,none,,high,
iQOO,iQOO Neo6,V2196A,android,phone,2022,no,,none,,12,14,none,,high,
iQOO,iQOO Neo7,V2231A,android,phone,2022,no,,none,,13,14,parallel,,high,
iQOO,iQOO Neo7 Pro,I2214,android,phone,2023,no,,none,,13,14,none,,high,
iQOO,iQOO Neo8,V2301A,android,phone,2023,no,,none,,13,14,none,,high,
iQOO,iQOO Neo8 Pro,V2302A,android,phone,2023,no,,none,,13,14,none,,high,
iQOO,iQOO Neo9,V2338A,android,phone,2023,no,,none,,14,14,parallel,,high,
iQOO,iQOO Neo9 Pro,V2339A,android,phone,2023,no,,none,,14,14,none,,high,
iQOO,iQOO Z1 5G,V1986A,android,phone,2020,no,,none,,10,12,none,,high,
iQOO,iQOO Z3,V2073A,android,phone,2021,no,,none,,11,13,none,,high,
iQOO,iQOO Z5,V2148A,android,phone,2021,no,,none,,11,13,parallel,,high,
iQOO,iQOO Z6,V2220A,android,phone,2022,no,,none,,12,14,none,,high,
iQOO,iQOO Z7,V2245A,android,phone,2023,no,,none,,13,14,none,,high,
iQOO,iQOO Z8,V2314A,android,phone,2023,no,,none,,13,14,none,,high,
iQOO,iQOO Z9,V2361A,android,phone,2024,no,,none,,14,14,none,,high,
iQOO,iQOO Z9x,V2361GA,android,phone,2024,no,,none,,14,14,parallel,,high,
iQOO,iQOO Z9 Turbo,V2352A,android,phone,2024,no,,none,,14,14,parallel,,high,
iQOO,iQOO Z9 Turbo+,V2417A,android,phone,2024,no,,none,,14,14,parallel,,high,
vivo,X Fold,V2178A,android,phone,2022,no,,none,,12,14,parallel,,high,
vivo,X Fold+,V2229A,android,phone,2022,no,,none,,12,14,parallel,,high,
vivo,X Fold2,V2266A,android,phone,2023,no,,none,,13,14,parallel,,high,
vivo,X Fold3,V2303A,android,phone,2024,no,,none,,14,14,parallel,,high,
vivo,X Fold3 Pro,V2337A,android,phone,2024,conditional,region:EU=physical+esim;region:CN=no,,14,14,official,,high,
vivo,X Flip,V2256A,android,phone,2023,no,,none,,13,14,parallel,,high,
vivo,X200,V2415A,android,phone,2024,no,,none,,15,15,parallel,,high,
vivo,X200 Pro,V2413A,android,phone,2024,conditional,region:EU=physical+esim;region:CN=no,,15,15,official,,high,
vivo,X200 Pro mini,V2405A,android,phone,2024,no,,none,,15,15,parallel,,high,
vivo,V40 5G,V2348,android,phone,2024,conditional,region:EU=physical+esim;region:RU=no,,14,14,official,,high,
vivo,V40 Pro,V2355,android,phone,2024,conditional,region:EU=physical+esim;region:RU=no,,14,14,official,,high,
vivo,V40 Lite 5G,V2418,android,phone,2024,no,,none,,14,14,official,,high,
vivo,Y28 5G,V2346,android,phone,2024,no,,none,,14,14,official,,high,
vivo,Y58 5G,V2359,android,phone,2024,no,,none,,14,14,parallel,,high,
vivo,Y300 Pro,V2402A,android,phone,2024,no,,none,,14,14,parallel,,high,
iQOO,iQOO 13,V2408A,android,phone,2024,no,,none,,15,15,parallel,,high,
iQOO,iQOO Neo10,V2425A,android,phone,2024,no,,none,,15,15,parallel,,high,
iQOO,iQOO Neo10 Pro,V2426A,android,phone,2024,no,,none,,15,15,parallel,,high,
