brand,marketing_name,model_codes,platform,device_type,release_year,esim_support,esim_conditions,dual_sim,max_esim_profiles,os_min_version,os_max_version,ru_market,source_url,confidence,notes
Huawei,Nova 5z,SPN-AL00,android,phone,2019,no,,none,,9.0,9.0,parallel,,high,
Huawei,Nova 6,WLZ-AN00,android,phone,2019,no,,none,,10.0,10.0,parallel,,high,
Huawei,Nova 6 5G,WLZ-AN00,android,phone,2019,no,,none,,10.0,10.0,parallel,,high,
Huawei,Nova 6 SE,JNY-L21,android,phone,2019,no,,none,,10.0,10.0,official,,high,
Huawei,Nova 7,JEF-AN00,android,phone,2020,no,,none,,10.0,10.0,parallel,,high,
Huawei,Nova 7 Pro,JER-AN00,android,phone,2020,no,,none,,10.0,10.0,parallel,,high,
Huawei,Nova 7 SE,CDY-NX9,android,phone,2020,no,,none,,10.0,10.0,official,,high,
Huawei,Nova 7i,JNY-L21,android,phone,2020,no,,none,,10.0,10.0,official,,high,
Huawei,Nova 8,ANG-L29,android,phone,2021,no,,none,,10.0,10.0,official,,high,
Huawei,Nova 8 Pro,BRQ-AN00,android,phone,2020,no,,none,,10.0,10.0,parallel,,high,
Huawei,Nova 8 SE,JSC-AN00,android,phone,2020,no,,none,,10.0,10.0,parallel,,high,
Huawei,Nova 8i,NEN-LX1,android,phone,2021,no,,none,,10.0,10.0,official,,high,
Huawei,Nova 9,NAM-LX9,android,phone,2021,no,,none,,11.0,11.0,official,,high,
Huawei,Nova 9 Pro,RTE-AL00,harmonyos,phone,2021,no,,none,,11.0,11.0,parallel,,high,
Huawei,Nova 9 SE,JLN-LX1,android,phone,2022,no,,none,,11.0,11.0,official,,high,
Huawei,Nova 10,NHA-LX9,android,phone,2022,no,,none,,11.0,11.0,official,,high,
Huawei,Nova 10 Pro,GLA-LX9,android,phone,2022,no,,none,,11.0,11.0,official,,high,
Huawei,Nova 10 SE,BNE-LX1,android,phone,2022,no,,none,,12.0,12.0,official,,high,
Huawei,Nova 10z,CHA-AL80,harmonyos,phone,2022,no,,none,,12.0,12.0,parallel,,high,
Huawei,Nova 11,FOA-LX9,harmonyos,phone,2023,no,,none,,13.0,13.0,official,,high,
Huawei,Nova 11 Pro,GOA-LX9,harmonyos,phone,2023,no,,none,,13.0,13.0,official,,high,
Huawei,Nova 11 Ultra,GOA-AL80,harmonyos,phone,2023,no,,none,,13.0,13.0,parallel,,high,
Huawei,Nova 11 SE,BON-AL00,harmonyos,phone,2023,no,,none,,13.0,13.0,parallel,,high,
Huawei,Nova 11i,MAO-LX9,android,phone,2023,no,,none,,12.0,12.0,official,,high,
Huawei,Nova 12,FIN-AL60,harmonyos,phone,2023,no,,none,,13.0,13.0,parallel,,high,
Huawei,Nova 12 Pro,ADA-AL00,harmonyos,phone,2023,no,,none,,13.0,13.0,parallel,,high,
Huawei,Nova 12 Ultra,ADA-AL00U,harmonyos,phone,2023,no,,none,,13.0,13.0,parallel,,high,
Huawei,Nova 12 SE,BNE-LX1,android,phone,2024,no,,none,,12.0,12.0,official,,high,
Huawei,Nova 12i,CTR-L81,android,phone,2024,no,,none,,12.0,12.0,official,,high,
Huawei,Nova 12s,FOA-LX9,harmonyos,phone,2024,no,,none,,13.0,13.0,official,,high,
Huawei,Nova 13,,,harmonyos,phone,2024,no,,none,,,parallel,,medium,
Huawei,Nova 13,LKL-AL00,harmonyos,phone,2024,no,,none,,14.0,14.0,parallel,,high,
Huawei,Nova 13 Pro,LKL-AL10,harmonyos,phone,2024,no,,none,,14.0,14.0,parallel,,high,
Huawei,Nova 13 Ultra,LKL-AL20,harmonyos,phone,2024,no,,none,,14.0,14.0,parallel,,high,
