brand,marketing_name,model_codes,platform,device_type,release_year,esim_support,esim_conditions,dual_sim,max_esim_profiles,os_min_version,os_max_version,ru_market,source_url,confidence,notes
OPPO,Reno 7 Pro,,android,phone,2022,unknown,,,,,,unknown,,low,
OPPO,Reno 8,,android,phone,2022,unknown,,,,,,unknown,,low,
OPPO,Reno 8 Pro,,android,phone,2022,unknown,,,,,,unknown,,low,
OPPO,Reno 8 T,,android,phone,2023,unknown,,,,,,unknown,,low,
OPPO,Reno 9,,android,phone,2023,unknown,,,,,,unknown,,low,
OPPO,Reno 9 Pro,,android,phone,2023,unknown,,,,,,unknown,,low,
OPPO,Reno 10,,android,phone,2023,unknown,,,,,,unknown,,low,
OPPO,Reno 10 Pro,,android,phone,2023,unknown,,,,,,unknown,,low,
OPPO,Reno 10 Pro+,,android,phone,2023,unknown,,,,,,unknown,,low,
OPPO,Reno 11,,android,phone,2024,unknown,,,,,,unknown,,low,
OPPO,Reno 11 Pro,,android,phone,2024,unknown,,,,,,unknown,,low,
OPPO,Reno 12,,android,phone,2024,unknown,,,,,,unknown,,low,
OPPO,Reno 12 Pro,,android,phone,2024,unknown,,,,,,unknown,,low,
OPPO,A53,,android,phone,2020,unknown,,,,,,unknown,,low,
OPPO,A54,,android,phone,2020,unknown,,,,,,unknown,,low,
OPPO,A55,,android,phone,2021,unknown,,,,,,unknown,,low,
OPPO,A57,,android,phone,2022,unknown,,,,,,unknown,,low,
OPPO,A72,,android,phone,2020,unknown,,,,,,unknown,,low,
OPPO,A73,,android,phone,2020,unknown,,,,,,unknown,,low,
OPPO,A74,,android,phone,2021,unknown,,,,,,unknown,,low,
OPPO,A76,,android,phone,2022,unknown,,,,,,unknown,,low,
OPPO,A77,,android,phone,2022,unknown,,,,,,unknown,,low,
OPPO,A78,,android,phone,2023,unknown,,,,,,unknown,,low,
OPPO,A79,,android,phone,2023,unknown,,,,,,unknown,,low,
OPPO,A91,,android,phone,2020,unknown,,,,,,unknown,,low,
OPPO,A92,,android,phone,2020,unknown,,,,,,unknown,,low,
OPPO,A93,,android,phone,2020,unknown,,,,,,unknown,,low,
OPPO,A94,,android,phone,2020,unknown,,,,,,unknown,,low,
OPPO,A95,,android,phone,2021,unknown,,,,,,unknown,,low,
OPPO,A96,,android,phone,2022,unknown,,,,,,unknown,,low,
OPPO,A98,,android,phone,2023,unknown,,,,,,unknown,,low,
OnePlus,8,,android,phone,2020,conditional,region:US=yes;region:CN=no,,,10.0,,unknown,,high,
OnePlus,8 Pro,,android,phone,2020,conditional,region:US=yes;region:CN=no,,,10.0,,unknown,,high,
OnePlus,8T,,android,phone,2020,unknown,,,,11.0,,unknown,,low,
OnePlus,9,,android,phone,2021,conditional,region:US=yes;region:CN=no,,,11.0,,unknown,,high,
OnePlus,9 Pro,,android,phone,2021,conditional,region:US=yes;region:CN=no,,,11.0,,unknown,,high,
OnePlus,9R,,android,phone,2021,no,,,,11.0,,unknown,,high,
OnePlus,9RT,,android,phone,2021,unknown,,,,12.0,,unknown,,low,
OnePlus,10 Pro,,android,phone,2022,conditional,region:US=yes;region:CN=no,,,12.0,,unknown,,high,
OnePlus,10R,,android,phone,2022,unknown,,,,12.0,,unknown,,low,
OnePlus,10T,,android,phone,2022,unknown,,,,12.0,,unknown,,low,
OnePlus,11,,android,phone,2023,conditional,region:US=yes;region:CN=no,,,13.0,,unknown,,high,
OnePlus,11R,,android,phone,2023,unknown,,,,13.0,,unknown,,low,
OnePlus,12,,android,phone,2024,conditional,region:US=yes;region:CN=no,,,14.0,,unknown,,high,
OnePlus,12R,,android,phone,2024,unknown,,,,14.0,,unknown,,low,
OnePlus,13,,android,phone,2025,unknown,,,,15.0,,unknown,,low,
OnePlus,Nord,,android,phone,2020,unknown,,,,10.0,,unknown,,low,
OnePlus,Nord N10,,android,phone,2020,unknown,,,,10.0,,unknown,,low,
OnePlus,Nord N100,,android,phone,2020,unknown,,,,10.0,,unknown,,low,
OnePlus,Nord CE,,android,phone,2021,unknown,,,,11.0,,unknown,,low,
OnePlus,Nord CE 2,,android,phone,2022,unknown,,,,12.0,,unknown,,low,
OnePlus,Nord CE 2 Lite,,android,phone,2022,unknown,,,,12.0,,unknown,,low,
OnePlus,Nord CE 3,,android,phone,2023,unknown,,,,13.0,,unknown,,low,
OnePlus,Nord CE 3 Lite,,android,phone,2023,unknown,,,,13.0,,unknown,,low,
OnePlus,Nord 2,,android,phone,2021,unknown,,,,11.0,,unknown,,low,
OnePlus,Nord 2T,,android,phone,2022,unknown,,,,12.0,,unknown,,low,
OnePlus,Nord 3,,android,phone,2023,unknown,,,,13.0,,unknown,,low,
OnePlus,Nord 4,,android,phone,2024,unknown,,,,14.0,,unknown,,low,
OnePlus,Nord N20,,android,phone,2022,unknown,,,,12.0,,unknown,,low,
OnePlus,Nord N200,,android,phone,2021,unknown,,,,11.0,,unknown,,low,
OnePlus,Nord N30,,android,phone,2023,unknown,,,,13.0,,unknown,,low,
OnePlus,Nord N300,,android,phone,2022,unknown,,,,12.0,,unknown,,low,
