brand,marketing_name,model_codes,platform,device_type,release_year,esim_support,esim_conditions,dual_sim,max_esim_profiles,os_min_version,os_max_version,ru_market,source_url,confidence,notes
Motorola,Moto G10,,,,,unknown,,,,,,,,,
Motorola,Moto G20,,,,,unknown,,,,,,,,,
Motorola,Moto G30,,,,,unknown,,,,,,,,,
Motorola,Moto G50,,,,,unknown,,,,,,,,,
Motorola,Moto G60,,,,,unknown,,,,,,,,,
Motorola,Moto G100,,,,,unknown,,,,,,,,,
Motorola,Moto G200,,,,,unknown,,,,,,,,,
Motorola,Moto G 5G,,,,,unknown,,,,,,,,,
Motorola,Moto G Play (2021),,,,,unknown,,,,,,,,,
Motorola,Moto G Power (2021),,,,,unknown,,,,,,,,,
Motorola,Moto G Stylus (2021),,,,,unknown,,,,,,,,,
Motorola,Moto G Power (2022),,,,,unknown,,,,,,,,,
Motorola,Moto G Stylus (2022),,,,,unknown,,,,,,,,,
Motorola,Moto G Stylus 5G (2022),,,,,unknown,,,,,,,,,
Motorola,Moto G31,,,,,unknown,,,,,,,,,
Motorola,Moto G41,,,,,unknown,,,,,,,,,
Motorola,Moto G51 5G,,,,,unknown,,,,,,,,,
Motorola,Moto G71 5G,,,,,unknown,,,,,,,,,
Motorola,Moto G82 5G,,,,,unknown,,,,,,,,,
Motorola,Moto G13,,,,,unknown,,,,,,,,,
Motorola,Moto G23,,,,,unknown,,,,,,,,,
Motorola,Moto G34,,,,,unknown,,,,,,,,,
Motorola,Moto G53,,,,,unknown,,,,,,,,,
Motorola,Moto G54,,,,,unknown,,,,,,,,,
Motorola,Moto G73,,,,,unknown,,,,,,,,,
Motorola,Moto G84,,,,,unknown,,,,,,,,,
Motorola,Moto G Play (2023),,,,,unknown,,,,,,,,,
Motorola,Moto G Power (2023),,,,,unknown,,,,,,,,,
Motorola,Moto G Stylus (2023),,,,,unknown,,,,,,,,,
Motorola,Moto G Stylus 5G (2023),,,,,unknown,,,,,,,,,
Motorola,Moto G14,,,,,unknown,,,,,,,,,
Motorola,Moto G24,,,,,unknown,,,,,,,,,
Motorola,Moto G55,,,,,unknown,,,,,,,,,
Motorola,Moto G75,,,,,unknown,,,,,,,,,
Motorola,Moto G85,,,,,unknown,,,,,,,,,
Motorola,Moto G Play (2024),,,,,unknown,,,,,,,,,
Motorola,Moto G Power 5G (2024),,,,,unknown,,,,,,,,,
Motorola,Moto G Stylus 5G (2024),,,,,unknown,,,,,,,,,
Motorola,Moto G15,,,,,unknown,,,,,,,,,
Motorola,Moto G35,,,,,unknown,,,,,,,,,
Motorola,Moto G45,,,,,unknown,,,,,,,,,
Motorola,Moto G56,,,,,unknown,,,,,,,,,
Motorola,Moto G86,,,,,unknown,,,,,,,,,
Motorola,Moto G Power (2025),,,,,unknown,,,,,,,,,
Motorola,Moto G Stylus (2025),,,,,unknown,,,,,,,,,
Motorola,Razr 5G,,android,phone,2020,yes,,physical+esim,,10,,,,medium,
Motorola,Razr 2022,,,,,unknown,,,,,,,,,
Motorola,Razr 40,,android,phone,2023,yes,,physical+esim,,13,,,,medium,
Motorola,Razr 40 Ultra,,android,phone,2023,yes,,physical+esim,,13,,,,medium,
Motorola,Razr 50,,android,phone,2024,yes,,physical+esim,,14,,,,medium,
Motorola,Razr 50 Ultra,,android,phone,2024,yes,,physical+esim,,14,,,,medium,
Motorola,Razr 60,,,,,unknown,,,,,,,,,
Motorola,Razr 60 Ultra,,,,,unknown,,,,,,,,,
ASUS,Zenfone 7,,,,,unknown,,,,,,,,,
ASUS,Zenfone 8,,,,,unknown,,,,,,,,,
ASUS,Zenfone 9,,android,phone,2022,yes,,physical+esim,,12,,,,medium,
ASUS,Zenfone 10,,android,phone,2023,yes,,physical+esim,,13,,,,medium,
ASUS,Zenfone 11 Ultra,,android,phone,2024,yes,,physical+esim,,14,,,,medium,
ASUS,ROG Phone 3,,,,,unknown,,,,,,,,,
ASUS,ROG Phone 5,,,,,unknown,,,,,,,,,
ASUS,ROG Phone 5 Pro,,,,,unknown,,,,,,,,,
ASUS,ROG Phone 5 Ultimate,,,,,unknown,,,,,,,,,
ASUS,ROG Phone 6,,,,,unknown,,,,,,,,,
ASUS,ROG Phone 6 Pro,,,,,unknown,,,,,,,,,
ASUS,ROG Phone 7,,,,,unknown,,,,,,,,,
ASUS,ROG Phone 7 Ultimate,,,,,unknown,,,,,,,,,
ASUS,ROG Phone 8,,,,,unknown,,,,,,,,,
ASUS,ROG Phone 8 Pro,,,,,unknown,,,,,,,,,
ASUS,ROG Phone 9,,,,,unknown,,,,,,,,,
ASUS,ROG Phone 9 Pro,,,,,unknown,,,,,,,,,
Sony,Xperia 1 II,,,,,unknown,,,,,,,,,
Sony,Xperia 1 III,,,,,unknown,,,,,,,,,
Sony,Xperia 1 IV,,android,phone,2022,yes,,physical+esim,,12,,,,medium,
Sony,Xperia 1 V,,android,phone,2023,yes,,physical+esim,,13,,,,medium,
Sony,Xperia 1 VI,,android,phone,2024,yes,,physical+esim,,14,,,,medium,
Sony,Xperia 1 VII,,,,,unknown,,,,,,,,,
Sony,Xperia 5 II,,,,,unknown,,,,,,,,,
Sony,Xperia 5 III,,,,,unknown,,,,,,,,,
Sony,Xperia 5 IV,,android,phone,2022,yes,,physical+esim,,12,,,,medium,
Sony,Xperia 5 V,,android,phone,2023,yes,,physical+esim,,13,,,,medium,
Sony,Xperia 10 II,,,,,unknown,,,,,,,,,
Sony,Xperia 10 III,,,,,unknown,,,,,,,,,
Sony,Xperia 10 IV,,,,,unknown,,,,,,,,,
Sony,Xperia 10 V,,,,,unknown,,,,,,,,,
Sony,Xperia 10 VI,,,,,unknown,,,,,,,,,
Sony,Xperia 10 VII,,,,,unknown,,,,,,,,,
Fairphone,Fairphone 3,,android,phone,2019,no,,,,,,,,medium,
Fairphone,Fairphone 3+,,android,phone,2020,no,,,,,,,,medium,
Fairphone,Fairphone 4,,android,phone,2021,yes,,physical+esim,,11,,,,medium,
Fairphone,Fairphone 5,,android,phone,2023,yes,,physical+esim,,13,,,,medium,
Fairphone,Fairphone 6,,,,,unknown,,,,,,,,,
Nokia,G10,,,,,unknown,,,,,,,,,
Nokia,G20,,,,,unknown,,,,,,,,,
Nokia,G21,,,,,unknown,,,,,,,,,
Nokia,G22,,,,,unknown,,,,,,,,,
Nokia,G42,,,,,unknown,,,,,,,,,
Nokia,G50,,,,,unknown,,,,,,,,,
Nokia,G60,,,,,unknown,,,,,,,,,
Nokia,G100,,,,,unknown,,,,,,,,,
Nokia,G300,,,,,unknown,,,,,,,,,
Nokia,X10,,,,,unknown,,,,,,,,,
Nokia,X20,,,,,unknown,,,,,,,,,
Nokia,X30,,,,,unknown,,,,,,,,,
Nokia,X100,,,,,unknown,,,,,,,,,
Nokia,C10,,,,,unknown,,,,,,,,,
Nokia,C12,,,,,unknown,,,,,,,,,
Nokia,C21,,,,,unknown,,,,,,,,,
Nokia,C22,,,,,unknown,,,,,,,,,
Nokia,C30,,,,,unknown,,,,,,,,,
Nokia,C31,,,,,unknown,,,,,,,,,
Nokia,C32,,,,,unknown,,,,,,,,,
HMD,Skyline,,,,,unknown,,,,,,,,,
HMD,Pulse,,,,,unknown,,,,,,,,,
HMD,Pulse+,,,,,unknown,,,,,,,,,
HMD,Pulse Pro,,,,,unknown,,,,,,,,,
Motorola,Moto G70 5G,,android,phone,2021,no,,,,,11,,unknown,,medium,
Motorola,Moto G80 5G,,android,phone,2021,no,,,,,11,,unknown,,medium,
Motorola,Moto G90,,android,phone,2024,no,,,,,14,,unknown,,medium,
Motorola,Moto G500 5G,,android,phone,2024,no,,,,,14,,unknown,,medium,
Motorola,Moto G600 5G,,android,phone,2024,no,,,,,14,,unknown,,medium,
Motorola,Moto G700 5G,,android,phone,2024,no,,,,,14,,unknown,,medium,
Nokia,G11,,android,phone,2022,no,,,,,11,,unknown,,medium,
Nokia,G31,,android,phone,2021,no,,,,,11,,unknown,,medium,
Nokia,G42 5G,,android,phone,2023,no,,,,,13,,unknown,,medium,
Nokia,G60 5G,,android,phone,2022,no,,,,,12,,unknown,,medium,
Nokia,G100,,android,phone,2021,no,,,,,11,,unknown,,medium,
Nokia,G310 5G,,android,phone,2022,no,,,,,12,,unknown,,medium,
Nokia,G400 5G,,android,phone,2022,no,,,,,12,,unknown,,medium,
Nokia,X10 5G,,android,phone,2021,no,,,,,11,,unknown,,medium,
Nokia,X20 5G,,android,phone,2021,no,,,,,11,,unknown,,medium,
Nokia,X30 5G,,android,phone,2022,no,,,,,12,,unknown,,medium,
Nokia,C02,,android,phone,2022,no,,,,,11,,unknown,,medium,
Nokia,C12,,android,phone,2023,no,,,,,12,,unknown,,medium,
Nokia,C21,,android,phone,2022,no,,,,,11,,unknown,,medium,
Nokia,C22,,android,phone,2023,no,,,,,12,,unknown,,medium,
Nokia,C31,,android,phone,2022,no,,,,,12,,unknown,,medium,
Nokia,C32,,android,phone,2023,no,,,,,13,,unknown,,medium,
Nokia,C100,,android,phone,2022,no,,,,,11,,unknown,,medium,
Nokia,C200,,android,phone,2022,no,,,,,11,,unknown,,medium,
Nokia,C300,,android,phone,2022,no,,,,,12,,unknown,,medium,
HMD,Skyline,,android,phone,2024,no,,,,,14,,unknown,,medium,
HMD,Pulse,,android,phone,2024,no,,,,,14,,unknown,,medium,
HMD,Pulse+,,android,phone,2024,no,,,,,14,,unknown,,medium,
HMD,Pulse Pro,,android,phone,2024,no,,,,,14,,unknown,,medium,
HMD,Vibe,,android,phone,2024,no,,,,,14,,unknown,,medium,
HMD,Fusion,,android,phone,2024,no,,,,,14,,unknown,,medium,
HMD,Arc,,android,phone,2024,no,,,,,14,,unknown,,medium,
HMD,Barbie Phone,,android,phone,2024,no,,,,,13,,unknown,,medium,
